0,1
2173.05(b),"Andrew Corp. v. Gabriel Electronics, 847 F.2d 819, 6 USPQ2d 2010 (Fed. Cir. 1988)"
2164.08(b),"Angstadt, In re, 537 F.2d 498, 190 USPQ 214 (CCPA 1976)"
2164.06,"Angstadt, In re, 537 F.2d 498, 190 USPQ 214 (CCPA 1976)"
2164.01,"Angstadt, In re, 537 F.2d 498, 190 USPQ 214 (CCPA 1976)"
1412.01,"Antares Pharma Inc. v. Medac Pharma Inc. and Medac GMBH, 771 F.3d 1354, 112 USPQ2d 1865 (Fed. Cir. 2014)"
1490,"Anthony, Ex parte, 230 USPQ 467 (Bd. App. 1982), aff’d 770 F.2d 182 (Fed. Cir. 1985) (table)"
1490,"Anthony, Ex parte, 230 USPQ 467 (Bd. App. 1982), aff’d 770 F.2d 182 (Fed. Cir. 1985) (table)"
1490,"Anthony, Ex parte, 230 USPQ 467 (Bd. App. 1982), aff’d 770 F.2d 182 (Fed. Cir. 1985) (table)"
1490,"Anthony, Ex parte, 230 USPQ 467 (Bd. App. 1982), aff’d 770 F.2d 182 (Fed. Cir. 1985) (table)"
1490,"Anthony, Ex parte, 230 USPQ 467 (Bd. App. 1982), aff’d 770 F.2d 182 (Fed. Cir. 1985) (table)"
1490,"Anthony, Ex parte, 230 USPQ 467 (Bd. App. 1982), aff’d 770 F.2d 182 (Fed. Cir. 1985) (table)"
1490,"Anthony, Ex parte, 230 USPQ 467 (Bd. App. 1982), aff’d 770 F.2d 182 (Fed. Cir. 1985) (table)"
1490,"Anthony, Ex parte, 230 USPQ 467 (Bd. App. 1982), aff’d 770 F.2d 182 (Fed. Cir. 1985) (table)"
1490,"Anthony, Ex parte, 230 USPQ 467 (Bd. App. 1982), aff’d 770 F.2d 182 (Fed. Cir. 1985) (table)"
1490,"Anthony, Ex parte, 230 USPQ 467 (Bd. App. 1982), aff’d 770 F.2d 182 (Fed. Cir. 1985) (table)"
1490,"Anthony, Ex parte, 230 USPQ 467 (Bd. App. 1982), aff’d 770 F.2d 182 (Fed. Cir. 1985) (table)"
1490,"Anthony, Ex parte, 230 USPQ 467 (Bd. App. 1982), aff’d 770 F.2d 182 (Fed. Cir. 1985) (table)"
1490,"Anthony, Ex parte, 230 USPQ 467 (Bd. App. 1982), aff’d 770 F.2d 182 (Fed. Cir. 1985) (table)"
1490,"Anthony, Ex parte, 230 USPQ 467 (Bd. App. 1982), aff’d 770 F.2d 182 (Fed. Cir. 1985) (table)"
1490,"Anthony, Ex parte, 230 USPQ 467 (Bd. App. 1982), aff’d 770 F.2d 182 (Fed. Cir. 1985) (table)"
1490,"Anthony, Ex parte, 230 USPQ 467 (Bd. App. 1982), aff’d 770 F.2d 182 (Fed. Cir. 1985) (table)"
1490,"Anthony, Ex parte, 230 USPQ 467 (Bd. App. 1982), aff’d 770 F.2d 182 (Fed. Cir. 1985) (table)"
1490,"Anthony, Ex parte, 230 USPQ 467 (Bd. App. 1982), aff’d 770 F.2d 182 (Fed. Cir. 1985) (table)"
1490,"Anthony, Ex parte, 230 USPQ 467 (Bd. App. 1982), aff’d 770 F.2d 182 (Fed. Cir. 1985) (table)"
1490,"Anthony, Ex parte, 230 USPQ 467 (Bd. App. 1982), aff’d 770 F.2d 182 (Fed. Cir. 1985) (table)"
1490,"Anthony, Ex parte, 230 USPQ 467 (Bd. App. 1982), aff’d 770 F.2d 182 (Fed. Cir. 1985) (table)"
1490,"Anthony, Ex parte, 230 USPQ 467 (Bd. App. 1982), aff’d 770 F.2d 182 (Fed. Cir. 1985) (table)"
1490,"Anthony, Ex parte, 230 USPQ 467 (Bd. App. 1982), aff’d 770 F.2d 182 (Fed. Cir. 1985) (table)"
1490,"Anthony, Ex parte, 230 USPQ 467 (Bd. App. 1982), aff’d 770 F.2d 182 (Fed. Cir. 1985) (table)"
1490,"Anthony, Ex parte, 230 USPQ 467 (Bd. App. 1982), aff’d 770 F.2d 182 (Fed. Cir. 1985) (table)"
1490,"Anthony, Ex parte, 230 USPQ 467 (Bd. App. 1982), aff’d 770 F.2d 182 (Fed. Cir. 1985) (table)"
1490,"Anthony, Ex parte, 230 USPQ 467 (Bd. App. 1982), aff’d 770 F.2d 182 (Fed. Cir. 1985) (table)"
1490,"Anthony, Ex parte, 230 USPQ 467 (Bd. App. 1982), aff’d 770 F.2d 182 (Fed. Cir. 1985) (table)"
1490,"Anthony, Ex parte, 230 USPQ 467 (Bd. App. 1982), aff’d 770 F.2d 182 (Fed. Cir. 1985) (table)"
1490,"Anthony, Ex parte, 230 USPQ 467 (Bd. App. 1982), aff’d 770 F.2d 182 (Fed. Cir. 1985) (table)"
1490,"Anthony, Ex parte, 230 USPQ 467 (Bd. App. 1982), aff’d 770 F.2d 182 (Fed. Cir. 1985) (table)"
1490,"Anthony, Ex parte, 230 USPQ 467 (Bd. App. 1982), aff’d 770 F.2d 182 (Fed. Cir. 1985) (table)"
1490,"Anthony, Ex parte, 230 USPQ 467 (Bd. App. 1982), aff’d 770 F.2d 182 (Fed. Cir. 1985) (table)"
1490,"Anthony, Ex parte, 230 USPQ 467 (Bd. App. 1982), aff’d 770 F.2d 182 (Fed. Cir. 1985) (table)"
1490,"Anthony, Ex parte, 230 USPQ 467 (Bd. App. 1982), aff’d 770 F.2d 182 (Fed. Cir. 1985) (table)"
1490,"Anthony, Ex parte, 230 USPQ 467 (Bd. App. 1982), aff’d 770 F.2d 182 (Fed. Cir. 1985) (table)"
1490,"Anthony, Ex parte, 230 USPQ 467 (Bd. App. 1982), aff’d 770 F.2d 182 (Fed. Cir. 1985) (table)"
1490,"Anthony, Ex parte, 230 USPQ 467 (Bd. App. 1982), aff’d 770 F.2d 182 (Fed. Cir. 1985) (table)"
1490,"Anthony, Ex parte, 230 USPQ 467 (Bd. App. 1982), aff’d 770 F.2d 182 (Fed. Cir. 1985) (table)"
1490,"Anthony, Ex parte, 230 USPQ 467 (Bd. App. 1982), aff’d 770 F.2d 182 (Fed. Cir. 1985) (table)"
1490,"Anthony, Ex parte, 230 USPQ 467 (Bd. App. 1982), aff’d 770 F.2d 182 (Fed. Cir. 1985) (table)"
2107.03,"Anthony, In re, 414 F. 2d 1383, 162 USPQ 594 (CCPA 1969)"
2107.01,"Anthony, In re, 414 F. 2d 1383, 162 USPQ 594 (CCPA 1969)"
2144.05,"Antonie, In re, 559 F.2d 618, 195 USPQ 6 (CCPA 1977)"
2141.02,"Antonie, In re, 559 F.2d 618, 195 USPQ 6 (CCPA 1977)"
2121,"Antor Media Corp., In re, 689 F.3d 1282, 103 USPQ2d 1555 (Fed. Cir. 2012)"
2185,"Aoyama, In re, 656 F.3d 1293, 99 USPQ2d 1936 (Fed. Cir. 2011)"
2181,"Aoyama, In re, 656 F.3d 1293, 99 USPQ2d 1936 (Fed. Cir. 2011)"
2103,"Aoyama, In re, 656 F.3d 1293, 99 USPQ2d 1936 (Fed. Cir. 2011)"
2181,"Apex Inc. v. Raritan Computer, Inc., 325 F.3d 1364, 66 USPQ2d 1444 (Fed. Cir. 2003)"
2004,"Apotex v. UCB, Inc., 763 F.3d 1354, 112 USPQ2d 1081 (Fed. Cir. 2014)"
1504.02,"Appeal, Decided 9/3/68, Ex parte, 866 O.G. 16 (Bd. App. 1968)"
1504.02,"Appeal, Decided 9/3/68, Ex parte, 866 O.G. 16 (Bd. App. 1968)"
1504.02,"Appeal, Decided 9/3/68, Ex parte, 866 O.G. 16 (Bd. App. 1968)"
1504.02,"Appeal, Decided 9/3/68, Ex parte, 866 O.G. 16 (Bd. App. 1968)"
1504.02,"Appeal, Decided 9/3/68, Ex parte, 866 O.G. 16 (Bd. App. 1968)"
1504.02,"Appeal, Decided 9/3/68, Ex parte, 866 O.G. 16 (Bd. App. 1968)"
1504.02,"Appeal, Decided 9/3/68, Ex parte, 866 O.G. 16 (Bd. App. 1968)"
1504.02,"Appeal, Decided 9/3/68, Ex parte, 866 O.G. 16 (Bd. App. 1968)"
1504.02,"Appeal, Decided 9/3/68, Ex parte, 866 O.G. 16 (Bd. App. 1968)"
1504.02,"Appeal, Decided 9/3/68, Ex parte, 866 O.G. 16 (Bd. App. 1968)"
1504.02,"Appeal, Decided 9/3/68, Ex parte, 866 O.G. 16 (Bd. App. 1968)"
1504.02,"Appeal, Decided 9/3/68, Ex parte, 866 O.G. 16 (Bd. App. 1968)"
1504.02,"Appeal, Decided 9/3/68, Ex parte, 866 O.G. 16 (Bd. App. 1968)"
1504.02,"Appeal, Decided 9/3/68, Ex parte, 866 O.G. 16 (Bd. App. 1968)"
1504.02,"Appeal, Decided 9/3/68, Ex parte, 866 O.G. 16 (Bd. App. 1968)"
1504.02,"Appeal, Decided 9/3/68, Ex parte, 866 O.G. 16 (Bd. App. 1968)"
1504.02,"Appeal, Decided 9/3/68, Ex parte, 866 O.G. 16 (Bd. App. 1968)"
1504.02,"Appeal, Decided 9/3/68, Ex parte, 866 O.G. 16 (Bd. App. 1968)"
1504.02,"Appeal, Decided 9/3/68, Ex parte, 866 O.G. 16 (Bd. App. 1968)"
1504.02,"Appeal, Decided 9/3/68, Ex parte, 866 O.G. 16 (Bd. App. 1968)"
1504.02,"Appeal, Decided 9/3/68, Ex parte, 866 O.G. 16 (Bd. App. 1968)"
1504.02,"Appeal, Decided 9/3/68, Ex parte, 866 O.G. 16 (Bd. App. 1968)"
1504.02,"Appeal, Decided 9/3/68, Ex parte, 866 O.G. 16 (Bd. App. 1968)"
1504.02,"Appeal, Decided 9/3/68, Ex parte, 866 O.G. 16 (Bd. App. 1968)"
1504.02,"Appeal, Decided 9/3/68, Ex parte, 866 O.G. 16 (Bd. App. 1968)"
1504.02,"Appeal, Decided 9/3/68, Ex parte, 866 O.G. 16 (Bd. App. 1968)"
1504.02,"Appeal, Decided 9/3/68, Ex parte, 866 O.G. 16 (Bd. App. 1968)"
901.05(b),"Appeal No. 194-38, 152 USPQ 70, 1955 C.D. 31 (Bd. App. 1965)"
1504.02,"Appeal No 239-48, 151 USPQ 711, 1966 C.D. 22, 833 O.G. 10 (Bd. App. 1965)"
1504.02,"Appeal No 239-48, 151 USPQ 711, 1966 C.D. 22, 833 O.G. 10 (Bd. App. 1965)"
1504.02,"Appeal No 239-48, 151 USPQ 711, 1966 C.D. 22, 833 O.G. 10 (Bd. App. 1965)"
1504.02,"Appeal No 239-48, 151 USPQ 711, 1966 C.D. 22, 833 O.G. 10 (Bd. App. 1965)"
1504.02,"Appeal No 239-48, 151 USPQ 711, 1966 C.D. 22, 833 O.G. 10 (Bd. App. 1965)"
1504.02,"Appeal No 239-48, 151 USPQ 711, 1966 C.D. 22, 833 O.G. 10 (Bd. App. 1965)"
1504.02,"Appeal No 239-48, 151 USPQ 711, 1966 C.D. 22, 833 O.G. 10 (Bd. App. 1965)"
1504.02,"Appeal No 239-48, 151 USPQ 711, 1966 C.D. 22, 833 O.G. 10 (Bd. App. 1965)"
1504.02,"Appeal No 239-48, 151 USPQ 711, 1966 C.D. 22, 833 O.G. 10 (Bd. App. 1965)"
1504.02,"Appeal No 239-48, 151 USPQ 711, 1966 C.D. 22, 833 O.G. 10 (Bd. App. 1965)"
1504.02,"Appeal No 239-48, 151 USPQ 711, 1966 C.D. 22, 833 O.G. 10 (Bd. App. 1965)"
1504.02,"Appeal No 239-48, 151 USPQ 711, 1966 C.D. 22, 833 O.G. 10 (Bd. App. 1965)"
1504.02,"Appeal No 239-48, 151 USPQ 711, 1966 C.D. 22, 833 O.G. 10 (Bd. App. 1965)"
1504.02,"Appeal No 239-48, 151 USPQ 711, 1966 C.D. 22, 833 O.G. 10 (Bd. App. 1965)"
1504.02,"Appeal No 239-48, 151 USPQ 711, 1966 C.D. 22, 833 O.G. 10 (Bd. App. 1965)"
1504.02,"Appeal No 239-48, 151 USPQ 711, 1966 C.D. 22, 833 O.G. 10 (Bd. App. 1965)"
1504.02,"Appeal No 239-48, 151 USPQ 711, 1966 C.D. 22, 833 O.G. 10 (Bd. App. 1965)"
1504.02,"Appeal No 239-48, 151 USPQ 711, 1966 C.D. 22, 833 O.G. 10 (Bd. App. 1965)"
1504.02,"Appeal No 239-48, 151 USPQ 711, 1966 C.D. 22, 833 O.G. 10 (Bd. App. 1965)"
1504.02,"Appeal No 239-48, 151 USPQ 711, 1966 C.D. 22, 833 O.G. 10 (Bd. App. 1965)"
1504.02,"Appeal No 239-48, 151 USPQ 711, 1966 C.D. 22, 833 O.G. 10 (Bd. App. 1965)"
1504.02,"Appeal No 239-48, 151 USPQ 711, 1966 C.D. 22, 833 O.G. 10 (Bd. App. 1965)"
1504.02,"Appeal No 239-48, 151 USPQ 711, 1966 C.D. 22, 833 O.G. 10 (Bd. App. 1965)"
1504.02,"Appeal No 239-48, 151 USPQ 711, 1966 C.D. 22, 833 O.G. 10 (Bd. App. 1965)"
1504.02,"Appeal No 239-48, 151 USPQ 711, 1966 C.D. 22, 833 O.G. 10 (Bd. App. 1965)"
1504.02,"Appeal No 239-48, 151 USPQ 711, 1966 C.D. 22, 833 O.G. 10 (Bd. App. 1965)"
1504.02,"Appeal No 239-48, 151 USPQ 711, 1966 C.D. 22, 833 O.G. 10 (Bd. App. 1965)"
2135.01,"Appeal No. 242-47, Ex parte, 196 USPQ 828 (Bd. App. 1976)"
901.05(b),"Appeal No. 242-47, Ex parte, 196 USPQ 828 (Bd. App. 1976)"
1504.05,"Appeal No. 315-40, Ex Parte, 152 USPQ 71 (Bd. App. 1965)"
1504.05,"Appeal No. 315-40, Ex Parte, 152 USPQ 71 (Bd. App. 1965)"
1504.05,"Appeal No. 315-40, Ex Parte, 152 USPQ 71 (Bd. App. 1965)"
1504.05,"Appeal No. 315-40, Ex Parte, 152 USPQ 71 (Bd. App. 1965)"
1504.05,"Appeal No. 315-40, Ex Parte, 152 USPQ 71 (Bd. App. 1965)"
1504.05,"Appeal No. 315-40, Ex Parte, 152 USPQ 71 (Bd. App. 1965)"
1504.05,"Appeal No. 315-40, Ex Parte, 152 USPQ 71 (Bd. App. 1965)"
1504.05,"Appeal No. 315-40, Ex Parte, 152 USPQ 71 (Bd. App. 1965)"
1504.05,"Appeal No. 315-40, Ex Parte, 152 USPQ 71 (Bd. App. 1965)"
1504.05,"Appeal No. 315-40, Ex Parte, 152 USPQ 71 (Bd. App. 1965)"
1504.05,"Appeal No. 315-40, Ex Parte, 152 USPQ 71 (Bd. App. 1965)"
1504.05,"Appeal No. 315-40, Ex Parte, 152 USPQ 71 (Bd. App. 1965)"
1504.05,"Appeal No. 315-40, Ex Parte, 152 USPQ 71 (Bd. App. 1965)"
1504.05,"Appeal No. 315-40, Ex Parte, 152 USPQ 71 (Bd. App. 1965)"
1504.05,"Appeal No. 315-40, Ex Parte, 152 USPQ 71 (Bd. App. 1965)"
1504.05,"Appeal No. 315-40, Ex Parte, 152 USPQ 71 (Bd. App. 1965)"
1504.05,"Appeal No. 315-40, Ex Parte, 152 USPQ 71 (Bd. App. 1965)"
1504.05,"Appeal No. 315-40, Ex Parte, 152 USPQ 71 (Bd. App. 1965)"
1504.05,"Appeal No. 315-40, Ex Parte, 152 USPQ 71 (Bd. App. 1965)"
1504.05,"Appeal No. 315-40, Ex Parte, 152 USPQ 71 (Bd. App. 1965)"
1504.05,"Appeal No. 315-40, Ex Parte, 152 USPQ 71 (Bd. App. 1965)"
2106.07(a),"Apple, Inc. v. Ameranth, Inc., 842 F.3d 1229, 120 USPQ2d 1844 (Fed. Cir. 2016)"
2106.05(g),"Apple, Inc. v. Ameranth, Inc., 842 F.3d 1229, 120 USPQ2d 1844 (Fed. Cir. 2016)"
2106.05(f),"Apple, Inc. v. Ameranth, Inc., 842 F.3d 1229, 120 USPQ2d 1844 (Fed. Cir. 2016)"
2106.05(d),"Apple, Inc. v. Ameranth, Inc., 842 F.3d 1229, 120 USPQ2d 1844 (Fed. Cir. 2016)"
2106.05(a),"Apple, Inc. v. Ameranth, Inc., 842 F.3d 1229, 120 USPQ2d 1844 (Fed. Cir. 2016)"
2106.04(a)(1),"Apple, Inc. v. Ameranth, Inc., 842 F.3d 1229, 120 USPQ2d 1844 (Fed. Cir. 2016)"
1504.02,"Apple Inc. v. Samsung Elecs. Co., 786 F.3d 983, 114 USPQ2d 1953 (Fed. Cir. 2015)"
1504.02,"Apple Inc. v. Samsung Elecs. Co., 786 F.3d 983, 114 USPQ2d 1953 (Fed. Cir. 2015)"
1504.02,"Apple Inc. v. Samsung Elecs. Co., 786 F.3d 983, 114 USPQ2d 1953 (Fed. Cir. 2015)"
1504.02,"Apple Inc. v. Samsung Elecs. Co., 786 F.3d 983, 114 USPQ2d 1953 (Fed. Cir. 2015)"
1504.02,"Apple Inc. v. Samsung Elecs. Co., 786 F.3d 983, 114 USPQ2d 1953 (Fed. Cir. 2015)"
1504.02,"Apple Inc. v. Samsung Elecs. Co., 786 F.3d 983, 114 USPQ2d 1953 (Fed. Cir. 2015)"
1504.02,"Apple Inc. v. Samsung Elecs. Co., 786 F.3d 983, 114 USPQ2d 1953 (Fed. Cir. 2015)"
1504.02,"Apple Inc. v. Samsung Elecs. Co., 786 F.3d 983, 114 USPQ2d 1953 (Fed. Cir. 2015)"
1504.02,"Apple Inc. v. Samsung Elecs. Co., 786 F.3d 983, 114 USPQ2d 1953 (Fed. Cir. 2015)"
1504.02,"Apple Inc. v. Samsung Elecs. Co., 786 F.3d 983, 114 USPQ2d 1953 (Fed. Cir. 2015)"
1504.02,"Apple Inc. v. Samsung Elecs. Co., 786 F.3d 983, 114 USPQ2d 1953 (Fed. Cir. 2015)"
1504.02,"Apple Inc. v. Samsung Elecs. Co., 786 F.3d 983, 114 USPQ2d 1953 (Fed. Cir. 2015)"
1504.02,"Apple Inc. v. Samsung Elecs. Co., 786 F.3d 983, 114 USPQ2d 1953 (Fed. Cir. 2015)"
1504.02,"Apple Inc. v. Samsung Elecs. Co., 786 F.3d 983, 114 USPQ2d 1953 (Fed. Cir. 2015)"
1504.02,"Apple Inc. v. Samsung Elecs. Co., 786 F.3d 983, 114 USPQ2d 1953 (Fed. Cir. 2015)"
1504.02,"Apple Inc. v. Samsung Elecs. Co., 786 F.3d 983, 114 USPQ2d 1953 (Fed. Cir. 2015)"
1504.02,"Apple Inc. v. Samsung Elecs. Co., 786 F.3d 983, 114 USPQ2d 1953 (Fed. Cir. 2015)"
1504.02,"Apple Inc. v. Samsung Elecs. Co., 786 F.3d 983, 114 USPQ2d 1953 (Fed. Cir. 2015)"
1504.02,"Apple Inc. v. Samsung Elecs. Co., 786 F.3d 983, 114 USPQ2d 1953 (Fed. Cir. 2015)"
1504.02,"Apple Inc. v. Samsung Elecs. Co., 786 F.3d 983, 114 USPQ2d 1953 (Fed. Cir. 2015)"
1504.02,"Apple Inc. v. Samsung Elecs. Co., 786 F.3d 983, 114 USPQ2d 1953 (Fed. Cir. 2015)"
1504.02,"Apple Inc. v. Samsung Elecs. Co., 786 F.3d 983, 114 USPQ2d 1953 (Fed. Cir. 2015)"
1504.02,"Apple Inc. v. Samsung Elecs. Co., 786 F.3d 983, 114 USPQ2d 1953 (Fed. Cir. 2015)"
1504.02,"Apple Inc. v. Samsung Elecs. Co., 786 F.3d 983, 114 USPQ2d 1953 (Fed. Cir. 2015)"
1504.02,"Apple Inc. v. Samsung Elecs. Co., 786 F.3d 983, 114 USPQ2d 1953 (Fed. Cir. 2015)"
1504.02,"Apple Inc. v. Samsung Elecs. Co., 786 F.3d 983, 114 USPQ2d 1953 (Fed. Cir. 2015)"
1504.02,"Apple Inc. v. Samsung Elecs. Co., 786 F.3d 983, 114 USPQ2d 1953 (Fed. Cir. 2015)"
904.01(a),"Application Filed Nov. 16, 1945, In re, 89 USPQ 280, 1951 C.D. 1, 646 O.G. 5 (Comm’r Pat. 1951)"
711.03(c),"Application of Takao, 17 USPQ2d 1155 (Comm’r Pat. 1990)"
714.07,"Application Papers Filed Jan. 20, 1956, In re, 706 O.G. 4 (Comm’r Pat. 1956)"
409.03(c),"Application Papers Filed Sept. 10, 1954, In re, 108 USPQ 340 (Comm’r Pat. 1955)"
2136.05,"Applied Materials Inc. v. Gemini Research Corp., 835 F.2d 279, 15 USPQ2d 1816 (Fed. Cir. 1988)"
2144.03,"Arendi v. Apple, 832 F.3d 1355, 119 USPQ2d 1822 (Fed. Cir. 2016)"
2143,"Arendi v. Apple, 832 F.3d 1355, 119 USPQ2d 1822 (Fed. Cir. 2016)"
2141,"Arendi v. Apple, 832 F.3d 1355, 119 USPQ2d 1822 (Fed. Cir. 2016)"
1214.03,"Argoudelis, Ex parte, 157 USPQ 437 (Bd. App. 1967)"
2402,"Argoudelis, In re, 434 F.2d 1390, 168 USPQ 99 (CCPA 1970)"
2164.06(a),"Argoudelis, In re, 434 F.2d 1390, 168 USPQ 99 (CCPA 1970)"
2164.06,"Argoudelis, In re, 434 F.2d 1390, 168 USPQ 99 (CCPA 1970)"
2181,"Ariad Pharms., Inc. v. Eli Lilly & Co., 598 F.3d 1336, 94 USPQ2d 1161 (Fed. Cir. 2010)"
2173.05(g),"Ariad Pharms., Inc. v. Eli Lilly & Co., 598 F.3d 1336, 94 USPQ2d 1161 (Fed. Cir. 2010)"
2163.03,"Ariad Pharms., Inc. v. Eli Lilly & Co., 598 F.3d 1336, 94 USPQ2d 1161 (Fed. Cir. 2010)"
2163,"Ariad Pharms., Inc. v. Eli Lilly & Co., 598 F.3d 1336, 94 USPQ2d 1161 (Fed. Cir. 2010)"
2161.01,"Ariad Pharms., Inc. v. Eli Lilly & Co., 598 F.3d 1336, 94 USPQ2d 1161 (Fed. Cir. 2010)"
2161,"Ariad Pharms., Inc. v. Eli Lilly & Co., 598 F.3d 1336, 94 USPQ2d 1161 (Fed. Cir. 2010)"
2106.07(b),"Ariosa Diagnostics, Inc. v. Sequenom, Inc., 788 F.3d 1371, 115 USPQ2d 1152 (Fed. Cir. 2015)"
2106.04(c),"Ariosa Diagnostics, Inc. v. Sequenom, Inc., 788 F.3d 1371, 115 USPQ2d 1152 (Fed. Cir. 2015)"
2106.04(b),"Ariosa Diagnostics, Inc. v. Sequenom, Inc., 788 F.3d 1371, 115 USPQ2d 1152 (Fed. Cir. 2015)"
2106.04(a)(1),"Ariosa Diagnostics, Inc. v. Sequenom, Inc., 788 F.3d 1371, 115 USPQ2d 1152 (Fed. Cir. 2015)"
2106.04,"Ariosa Diagnostics, Inc. v. Sequenom, Inc., 788 F.3d 1371, 115 USPQ2d 1152 (Fed. Cir. 2015)"
2181,"Aristocrat Technologies Australia PTY Ltd. v. International Game Technology, 521 F.3d 1328, 86 USPQ2d 1235 (Fed. Cir. 2008)"
2163,"Aristocrat Technologies Australia PTY Ltd. v. International Game Technology, 521 F.3d 1328, 86 USPQ2d 1235 (Fed. Cir. 2008)"
2668,"Aristocrat Technologies Australia PTY Ltd. v. International Game Technology, 543 F.3d 657 (Fed. Cir. 2008)"
2268,"Aristocrat Technologies Australia PTY Ltd. v. International Game Technology, 543 F.3d 657 (Fed. Cir. 2008)"
2181,"Armbruster, In re, 512 F. 2d 676, 185 USPQ 152 (CCPA 1975)"
2161,"Armbruster, In re, 512 F. 2d 676, 185 USPQ 152 (CCPA 1975)"
608.01(b),"Armbruster, In re, 512 F. 2d 676, 185 USPQ 152 (CCPA 1975)"
608.01(b),"Armbruster, In re, 512 F. 2d 676, 185 USPQ 152 (CCPA 1975)"
608.01(b),"Armbruster, In re, 512 F. 2d 676, 185 USPQ 152 (CCPA 1975)"
608.01(b),"Armbruster, In re, 512 F. 2d 676, 185 USPQ 152 (CCPA 1975)"
608.01(b),"Armbruster, In re, 512 F. 2d 676, 185 USPQ 152 (CCPA 1975)"
608.01(b),"Armbruster, In re, 512 F. 2d 676, 185 USPQ 152 (CCPA 1975)"
608.01(b),"Armbruster, In re, 512 F. 2d 676, 185 USPQ 152 (CCPA 1975)"
2001.06(b),"Armour & Co. v. Swift & Co., 466 F.2d 767, 175 USPQ 70 (7th Cir. 1972)"
716.02(e),"Armstrong, In re, 280 F.2d 132, 126 USPQ 281 (CCPA 1960)"
2751,"Arnold Partnership v. Dudas, 362 F.3d 1338, 70 USPQ2d 1311 (Fed. Cir. 2004)"
1490,"Arnott, In re, 19 USPQ2d 1049 (Comm’r Pat. 1991)"
1490,"Arnott, In re, 19 USPQ2d 1049 (Comm’r Pat. 1991)"
1490,"Arnott, In re, 19 USPQ2d 1049 (Comm’r Pat. 1991)"
1490,"Arnott, In re, 19 USPQ2d 1049 (Comm’r Pat. 1991)"
1490,"Arnott, In re, 19 USPQ2d 1049 (Comm’r Pat. 1991)"
1490,"Arnott, In re, 19 USPQ2d 1049 (Comm’r Pat. 1991)"
1490,"Arnott, In re, 19 USPQ2d 1049 (Comm’r Pat. 1991)"
1490,"Arnott, In re, 19 USPQ2d 1049 (Comm’r Pat. 1991)"
1490,"Arnott, In re, 19 USPQ2d 1049 (Comm’r Pat. 1991)"
1490,"Arnott, In re, 19 USPQ2d 1049 (Comm’r Pat. 1991)"
1490,"Arnott, In re, 19 USPQ2d 1049 (Comm’r Pat. 1991)"
1490,"Arnott, In re, 19 USPQ2d 1049 (Comm’r Pat. 1991)"
1490,"Arnott, In re, 19 USPQ2d 1049 (Comm’r Pat. 1991)"
1490,"Arnott, In re, 19 USPQ2d 1049 (Comm’r Pat. 1991)"
1490,"Arnott, In re, 19 USPQ2d 1049 (Comm’r Pat. 1991)"
1490,"Arnott, In re, 19 USPQ2d 1049 (Comm’r Pat. 1991)"
1490,"Arnott, In re, 19 USPQ2d 1049 (Comm’r Pat. 1991)"
1490,"Arnott, In re, 19 USPQ2d 1049 (Comm’r Pat. 1991)"
1490,"Arnott, In re, 19 USPQ2d 1049 (Comm’r Pat. 1991)"
1490,"Arnott, In re, 19 USPQ2d 1049 (Comm’r Pat. 1991)"
1490,"Arnott, In re, 19 USPQ2d 1049 (Comm’r Pat. 1991)"
1490,"Arnott, In re, 19 USPQ2d 1049 (Comm’r Pat. 1991)"
1490,"Arnott, In re, 19 USPQ2d 1049 (Comm’r Pat. 1991)"
1490,"Arnott, In re, 19 USPQ2d 1049 (Comm’r Pat. 1991)"
1490,"Arnott, In re, 19 USPQ2d 1049 (Comm’r Pat. 1991)"
1490,"Arnott, In re, 19 USPQ2d 1049 (Comm’r Pat. 1991)"
1490,"Arnott, In re, 19 USPQ2d 1049 (Comm’r Pat. 1991)"
1490,"Arnott, In re, 19 USPQ2d 1049 (Comm’r Pat. 1991)"
1490,"Arnott, In re, 19 USPQ2d 1049 (Comm’r Pat. 1991)"
1490,"Arnott, In re, 19 USPQ2d 1049 (Comm’r Pat. 1991)"
1490,"Arnott, In re, 19 USPQ2d 1049 (Comm’r Pat. 1991)"
1490,"Arnott, In re, 19 USPQ2d 1049 (Comm’r Pat. 1991)"
1490,"Arnott, In re, 19 USPQ2d 1049 (Comm’r Pat. 1991)"
1490,"Arnott, In re, 19 USPQ2d 1049 (Comm’r Pat. 1991)"
1490,"Arnott, In re, 19 USPQ2d 1049 (Comm’r Pat. 1991)"
1490,"Arnott, In re, 19 USPQ2d 1049 (Comm’r Pat. 1991)"
1490,"Arnott, In re, 19 USPQ2d 1049 (Comm’r Pat. 1991)"
1490,"Arnott, In re, 19 USPQ2d 1049 (Comm’r Pat. 1991)"
1490,"Arnott, In re, 19 USPQ2d 1049 (Comm’r Pat. 1991)"
1490,"Arnott, In re, 19 USPQ2d 1049 (Comm’r Pat. 1991)"
1490,"Arnott, In re, 19 USPQ2d 1049 (Comm’r Pat. 1991)"
1481,"Arnott, In re, 19 USPQ2d 1049 (Comm’r Pat. 1991)"
2734,"ArQule v. Kappos, 793 F. Supp. 2d 214 (D.D.C. 2011)"
2732,"ArQule v. Kappos, 793 F. Supp. 2d 214 (D.D.C. 2011)"
